X,Y,Z,formation
179.1145833,-34.91458333,-2205,Dolomite
179.06875,-34.91041667,-2205,Dolomite
179.08125,-34.92291667,-2203,Dolomite
179.0604167,-34.88958333,-2203,Dolomite
179.03125,-34.86875,-2202,Dolomite
179.0520833,-34.83958333,-2202,Dolomite
179.0270833,-34.85625,-2201,Dolomite
179.10625,-34.83958333,-2201,Dolomite
179.0520833,-34.90625,-2200,Dolomite
179.0604167,-34.92291667,-2199,Dolomite
179.1104167,-34.88958333,-2199,Dolomite
179.08125,-34.87708333,-2199,Dolomite
179.0479167,-34.87291667,-2199,Dolomite
179.10625,-34.86875,-2199,Dolomite
179.03125,-34.84791667,-2197,Dolomite
179.1104167,-34.88125,-2196,Dolomite
179.0854167,-34.86458333,-2195,Dolomite
179.0729167,-34.85208333,-2195,Dolomite
179.0354167,-34.87708333,-2194,Dolomite
179.0895833,-34.91041667,-2193,Dolomite
179.06875,-34.86041667,-2192,Dolomite
179.0854167,-34.91458333,-2191,Dolomite
179.10625,-34.89375,-2191,Dolomite
179.0354167,-34.88125,-2190,Dolomite
179.06875,-34.87291667,-2190,Dolomite
179.04375,-34.92291667,-2189,Dolomite
179.0395833,-34.91875,-2189,Dolomite
179.0604167,-34.86041667,-2189,Dolomite
179.0895833,-34.83125,-2189,Dolomite
179.0645833,-34.91041667,-2188,Dolomite
179.0604167,-34.91458333,-2186,Dolomite
179.1020833,-34.83125,-2185,Dolomite
179.1104167,-34.88541667,-2184,Dolomite
179.0895833,-34.87291667,-2184,Dolomite
179.0770833,-34.90625,-2183,Dolomite
179.08125,-34.89791667,-2183,Dolomite
179.0854167,-34.82708333,-2182,Dolomite
179.0979167,-34.88125,-2181,Dolomite
179.1145833,-34.83125,-2181,Dolomite
179.01875,-34.82708333,-2181,Dolomite
179.08125,-34.91875,-2178,Dolomite
179.0770833,-34.84375,-2178,Dolomite
179.0729167,-34.83958333,-2178,Dolomite
179.0604167,-34.88125,-2177,Dolomite
179.0479167,-34.92291667,-2176,Dolomite
179.0604167,-34.91875,-2176,Dolomite
179.03125,-34.86458333,-2176,Dolomite
179.0770833,-34.85625,-2176,Dolomite
179.09375,-34.83541667,-2176,Dolomite
179.0895833,-34.90625,-2175,Dolomite
179.04375,-34.88541667,-2175,Dolomite
179.06875,-34.90625,-2173,Dolomite
179.1020833,-34.89791667,-2173,Dolomite
179.06875,-34.83958333,-2173,Dolomite
179.05625,-34.88541667,-2172,Dolomite
179.0645833,-34.87708333,-2172,Dolomite
179.0645833,-34.83958333,-2170,Dolomite
179.0229167,-34.82708333,-2170,Dolomite
179.1020833,-34.84791667,-2169,Dolomite
179.0854167,-34.85625,-2167,Dolomite
179.0979167,-34.87291667,-2166,Dolomite
179.0729167,-34.86041667,-2166,Dolomite
179.0354167,-34.87291667,-2165,Dolomite
179.0979167,-34.87708333,-2164,Dolomite
179.0645833,-34.86458333,-2164,Dolomite
179.09375,-34.86458333,-2164,Dolomite
179.0604167,-34.82708333,-2164,Dolomite
179.08125,-34.87291667,-2163,Dolomite
179.0770833,-34.86041667,-2163,Dolomite
179.03125,-34.85208333,-2163,Dolomite
179.1020833,-34.84375,-2163,Dolomite
179.0895833,-34.83541667,-2163,Dolomite
179.1104167,-34.83541667,-2163,Dolomite
179.0520833,-34.92291667,-2162,Dolomite
179.0770833,-34.87291667,-2162,Dolomite
179.0895833,-34.86041667,-2162,Dolomite
179.0520833,-34.82708333,-2162,Dolomite
179.08125,-34.82708333,-2162,Dolomite
179.05625,-34.82708333,-2161,Dolomite
179.0854167,-34.91041667,-2160,Dolomite
179.04375,-34.85625,-2160,Dolomite
179.0604167,-34.83958333,-2158,Dolomite
179.0479167,-34.91041667,-2157,Dolomite
179.0479167,-34.82708333,-2157,Dolomite
179.05625,-34.90208333,-2156,Dolomite
179.1104167,-34.82708333,-2156,Dolomite
179.0729167,-34.90625,-2155,Dolomite
179.09375,-34.90208333,-2154,Dolomite
179.04375,-34.82708333,-2154,Dolomite
179.05625,-34.91458333,-2153,Dolomite
179.03125,-34.86041667,-2153,Dolomite
179.0770833,-34.92291667,-2152,Dolomite
179.0395833,-34.88541667,-2152,Dolomite
179.10625,-34.87291667,-2152,Dolomite
179.04375,-34.86458333,-2152,Dolomite
179.0854167,-34.83125,-2152,Dolomite
179.0645833,-34.82708333,-2152,Dolomite
179.03125,-34.85625,-2151,Dolomite
179.0395833,-34.86458333,-2870,Limestone
179.1104167,-34.90625,-2869,Limestone
179.0979167,-34.86041667,-2869,Limestone
179.10625,-34.86041667,-2869,Limestone
179.0645833,-34.87291667,-2868,Limestone
179.1020833,-34.90625,-2867,Limestone
179.1145833,-34.90625,-2867,Limestone
179.0770833,-34.85208333,-2867,Limestone
179.0729167,-34.89375,-2865,Limestone
179.01875,-34.86458333,-2865,Limestone
179.0229167,-34.86458333,-2865,Limestone
179.1104167,-34.86458333,-2865,Limestone
179.10625,-34.92291667,-2863,Limestone
179.0270833,-34.87291667,-2862,Limestone
179.08125,-34.86041667,-2862,Limestone
179.0229167,-34.85625,-2862,Limestone
179.0229167,-34.85208333,-2862,Limestone
179.0979167,-34.92291667,-2861,Limestone
179.1020833,-34.82708333,-2861,Limestone
179.04375,-34.84791667,-2860,Limestone
179.0979167,-34.90625,-2859,Limestone
179.0979167,-34.82708333,-2859,Limestone
179.1104167,-34.91458333,-2857,Limestone
179.03125,-34.88125,-2857,Limestone
179.1145833,-34.88125,-2857,Limestone
179.1145833,-34.90208333,-2856,Limestone
179.0895833,-34.88125,-2856,Limestone
179.0395833,-34.86041667,-2856,Limestone
179.0270833,-34.84375,-2856,Limestone
179.0520833,-34.90208333,-2855,Limestone
179.0979167,-34.91041667,-2854,Limestone
179.01875,-34.86041667,-2854,Limestone
179.1104167,-34.90208333,-2853,Limestone
179.0270833,-34.86875,-2853,Limestone
179.0229167,-34.86041667,-2852,Limestone
179.04375,-34.91041667,-2851,Limestone
179.0979167,-34.91875,-2850,Limestone
179.0479167,-34.87708333,-2850,Limestone
179.0895833,-34.85625,-2850,Limestone
179.0354167,-34.92291667,-2849,Limestone
179.1145833,-34.91041667,-2849,Limestone
179.0895833,-34.86875,-2849,Limestone
179.0604167,-34.84791667,-2849,Limestone
179.0645833,-34.83541667,-2849,Limestone
179.1104167,-34.92291667,-2848,Limestone
179.08125,-34.84791667,-2848,Limestone
179.0520833,-34.89791667,-2847,Limestone
179.0854167,-34.89791667,-2847,Limestone
179.1145833,-34.89375,-2847,Limestone
179.03125,-34.88958333,-2847,Limestone
179.1104167,-34.86875,-2847,Limestone
179.0270833,-34.86458333,-2847,Limestone
179.0645833,-34.84791667,-2846,Limestone
179.0354167,-34.83958333,-2846,Limestone
179.0770833,-34.83958333,-2846,Limestone
179.1145833,-34.89791667,-2845,Limestone
179.03125,-34.92291667,-2844,Limestone
179.0895833,-34.89375,-2844,Limestone
179.06875,-34.91458333,-2843,Limestone
179.03125,-34.87708333,-2843,Limestone
179.05625,-34.84791667,-2843,Limestone
179.10625,-34.90208333,-2842,Limestone
179.09375,-34.86041667,-2842,Limestone
179.10625,-34.86458333,-2841,Limestone
179.0479167,-34.84791667,-2841,Limestone
179.0604167,-34.83541667,-2841,Limestone
179.0645833,-34.91875,-2840,Limestone
179.1104167,-34.91875,-2840,Limestone
179.0770833,-34.91041667,-2839,Limestone
179.0395833,-34.92291667,-2838,Limestone
179.1104167,-34.89791667,-2837,Limestone
179.03125,-34.88541667,-2837,Limestone
179.0979167,-34.86875,-2837,Limestone
179.09375,-34.82708333,-2837,Limestone
179.05625,-34.88125,-2836,Limestone
179.0520833,-34.84791667,-2836,Limestone
179.0354167,-34.91875,-2835,Limestone
179.05625,-34.83541667,-2835,Limestone
179.09375,-34.91458333,-2834,Limestone
179.06875,-34.83541667,-2834,Limestone
179.1145833,-34.92291667,-2833,Limestone
179.0979167,-34.91458333,-2833,Limestone
179.0729167,-34.83541667,-2832,Limestone
179.1020833,-34.90208333,-2831,Limestone
179.1145833,-34.88958333,-2831,Limestone
179.0854167,-34.88541667,-2831,Limestone
179.03125,-34.84375,-2831,Limestone
179.1104167,-34.87291667,-2829,Limestone
179.09375,-34.91875,-2828,Limestone
179.09375,-34.91041667,-2828,Limestone
179.1104167,-34.83958333,-2827,Limestone
179.03125,-34.87291667,-2826,Limestone
179.0270833,-34.84791667,-2826,Limestone
179.0854167,-34.85208333,-2825,Limestone
179.1104167,-34.89375,-2824,Limestone
179.0354167,-34.88958333,-2824,Limestone
179.0520833,-34.88125,-2824,Limestone
179.1145833,-34.83541667,-2823,Limestone
179.09375,-34.92291667,-2822,Limestone
179.09375,-34.90625,-2821,Limestone
179.0645833,-34.91458333,-2818,Limestone
179.04375,-34.83958333,-2818,Limestone
179.0979167,-34.83125,-2818,Limestone
179.0979167,-34.88541667,-2817,Limestone
179.09375,-34.83125,-2817,Limestone
179.0520833,-34.89375,-2816,Limestone
179.10625,-34.89791667,-2815,Limestone
179.1145833,-34.88541667,-2815,Limestone
179.0479167,-34.83958333,-2815,Limestone
179.0895833,-34.91458333,-2814,Limestone
179.1104167,-34.87708333,-2814,Limestone
179.0395833,-34.83958333,-2814,Limestone
179.1145833,-34.91875,-2813,Limestone
179.0895833,-34.91875,-2812,Limestone
179.0979167,-34.90208333,-2812,Limestone
179.0270833,-34.86041667,-2812,Limestone
179.0854167,-34.92291667,-2810,Limestone
179.0479167,-34.88958333,-2810,Limestone
179.0895833,-34.92291667,-2809,Limestone
179.0854167,-34.91875,-2809,Limestone
179.0395833,-34.91458333,-2809,Limestone
179.0270833,-34.85208333,-2809,Limestone
179.04375,-34.85208333,-2809,Limestone
179.0895833,-34.82708333,-2809,Limestone
179.10625,-34.82708333,-2809,Limestone
179.09375,-34.88958333,-2808,Limestone
179.04375,-34.86875,-2808,Limestone
179.0729167,-34.91041667,-2806,Limestone
179.08125,-34.88958333,-2806,Limestone
179.0895833,-34.87708333,-2806,Limestone
179.0645833,-34.86041667,-2806,Limestone
179.1145833,-34.91458333,-2805,Limestone
179.06875,-34.91041667,-2805,Limestone
179.08125,-34.92291667,-2803,Limestone
179.0604167,-34.88958333,-2803,Limestone
179.03125,-34.86875,-2802,Limestone
179.0520833,-34.83958333,-2802,Limestone
179.0270833,-34.85625,-2801,Limestone
179.10625,-34.83958333,-2801,Limestone
179.0520833,-34.90625,-2800,Limestone
179.0604167,-34.92291667,-2799,Limestone
179.1104167,-34.88958333,-2799,Limestone
179.08125,-34.87708333,-2799,Limestone
179.0479167,-34.87291667,-2799,Limestone
179.10625,-34.86875,-2799,Limestone
179.03125,-34.84791667,-2797,Limestone
179.1104167,-34.88125,-2796,Limestone
179.0854167,-34.86458333,-2795,Limestone
179.0729167,-34.85208333,-2795,Limestone
179.0354167,-34.87708333,-2794,Limestone
179.0895833,-34.91041667,-2793,Limestone
179.06875,-34.86041667,-2792,Limestone
179.0854167,-34.91458333,-2791,Limestone
179.10625,-34.89375,-2791,Limestone
179.0354167,-34.88125,-2790,Limestone
179.06875,-34.87291667,-2790,Limestone
179.04375,-34.92291667,-2789,Limestone
179.0395833,-34.91875,-2789,Limestone
179.0604167,-34.86041667,-2789,Limestone
179.0895833,-34.83125,-2789,Limestone
179.0645833,-34.91041667,-2788,Limestone
179.0604167,-34.91458333,-2786,Limestone
179.1020833,-34.83125,-2785,Limestone
179.1104167,-34.88541667,-2784,Limestone
179.0895833,-34.87291667,-2784,Limestone
179.0770833,-34.90625,-2783,Limestone
179.08125,-34.89791667,-2783,Limestone
179.0854167,-34.82708333,-2782,Limestone
179.0979167,-34.88125,-2781,Limestone
179.1145833,-34.83125,-2781,Limestone
179.01875,-34.82708333,-2781,Limestone
179.08125,-34.91875,-2778,Limestone
179.0770833,-34.84375,-2778,Limestone
179.0729167,-34.83958333,-2778,Limestone
179.0604167,-34.88125,-2777,Limestone
179.0479167,-34.92291667,-2776,Limestone
179.0604167,-34.91875,-2776,Limestone
179.03125,-34.86458333,-2776,Limestone
179.0770833,-34.85625,-2776,Limestone
179.09375,-34.83541667,-2776,Limestone
179.0895833,-34.90625,-2775,Limestone
179.04375,-34.88541667,-2775,Limestone
179.06875,-34.90625,-2773,Limestone
179.1020833,-34.89791667,-2773,Limestone
179.06875,-34.83958333,-2773,Limestone
179.05625,-34.88541667,-2772,Limestone
179.0645833,-34.87708333,-2772,Limestone
179.0645833,-34.83958333,-2770,Limestone
179.0229167,-34.82708333,-2770,Limestone
179.1020833,-34.84791667,-2769,Limestone
179.0854167,-34.85625,-2767,Limestone
179.0979167,-34.87291667,-2766,Limestone
179.0729167,-34.86041667,-2766,Limestone
179.0354167,-34.87291667,-2765,Limestone
179.0979167,-34.87708333,-2764,Limestone
179.0645833,-34.86458333,-2764,Limestone
179.09375,-34.86458333,-2764,Limestone
179.0604167,-34.82708333,-2764,Limestone
179.08125,-34.87291667,-2763,Limestone
179.0770833,-34.86041667,-2763,Limestone
179.03125,-34.85208333,-2763,Limestone
179.1020833,-34.84375,-2763,Limestone
179.0895833,-34.83541667,-2763,Limestone
179.1104167,-34.83541667,-2763,Limestone
179.0520833,-34.92291667,-2762,Limestone
179.0770833,-34.87291667,-2762,Limestone
179.0895833,-34.86041667,-2762,Limestone
179.0520833,-34.82708333,-2762,Limestone
179.08125,-34.82708333,-2762,Limestone
179.05625,-34.82708333,-2761,Limestone
179.0854167,-34.91041667,-2760,Limestone
179.04375,-34.85625,-2760,Limestone
179.0604167,-34.83958333,-2758,Limestone
179.0479167,-34.91041667,-2757,Limestone
179.0479167,-34.82708333,-2757,Limestone
179.05625,-34.90208333,-2756,Limestone
179.1104167,-34.82708333,-2756,Limestone
179.0729167,-34.90625,-2755,Limestone
179.09375,-34.90208333,-2754,Limestone
179.04375,-34.82708333,-2754,Limestone
179.05625,-34.91458333,-2753,Limestone
179.03125,-34.86041667,-2753,Limestone
179.0770833,-34.92291667,-2752,Limestone
179.0395833,-34.88541667,-2752,Limestone
179.10625,-34.87291667,-2752,Limestone
179.04375,-34.86458333,-2752,Limestone
179.0854167,-34.83125,-2752,Limestone
179.0645833,-34.82708333,-2752,Limestone
179.03125,-34.85625,-2751,Limestone
179.05625,-34.89791667,-2750,Limestone
179.0645833,-34.88958333,-2750,Limestone
179.10625,-34.88958333,-2750,Limestone
179.01875,-34.83125,-2750,Limestone
179.08125,-34.88125,-2748,Limestone
179.0854167,-34.88125,-2747,Limestone
179.08125,-34.85208333,-2747,Limestone
179.0520833,-34.87708333,-2746,Limestone
179.0604167,-34.86875,-2746,Limestone
179.0604167,-34.86458333,-2746,Limestone
179.0979167,-34.83541667,-2746,Limestone
179.0354167,-34.84375,-2745,Limestone
179.06875,-34.85208333,-2744,Limestone
179.1145833,-34.82708333,-2743,Limestone
179.0354167,-34.88541667,-2742,Limestone
179.1104167,-34.83125,-2742,Limestone
179.0645833,-34.90625,-2741,Limestone
179.0395833,-34.82708333,-2741,Limestone
179.0979167,-34.89791667,-2740,Limestone
179.0854167,-34.89375,-2740,Limestone
179.0729167,-34.87291667,-2740,Limestone
179.10625,-34.83541667,-2740,Limestone
179.0270833,-34.82708333,-2740,Limestone
179.05625,-34.92291667,-2738,Limestone
179.0479167,-34.88541667,-2738,Limestone
179.1020833,-34.85208333,-2738,Limestone
179.10625,-34.87708333,-2737,Limestone
179.06875,-34.86458333,-2737,Limestone
179.0354167,-34.84791667,-2737,Limestone
179.0770833,-34.90208333,-2735,Limestone
179.09375,-34.88541667,-2735,Limestone
179.05625,-34.83958333,-2734,Limestone
179.0354167,-34.82708333,-2734,Limestone
179.0854167,-34.83541667,-2733,Limestone
179.0854167,-34.90625,-2732,Limestone
179.10625,-34.88541667,-2732,Limestone
179.04375,-34.86041667,-2732,Limestone
179.03125,-34.82708333,-2732,Limestone
179.06875,-34.82708333,-2732,Limestone
179.0520833,-34.88958333,-2731,Limestone
179.10625,-34.88125,-2730,Limestone
179.0395833,-34.88125,-2729,Limestone
179.0729167,-34.92291667,-2728,Limestone
179.0895833,-34.88958333,-2728,Limestone
179.05625,-34.86041667,-2728,Limestone
179.0770833,-34.88125,-2727,Limestone
179.0645833,-34.86875,-2726,Limestone
179.10625,-34.83125,-2726,Limestone
179.0520833,-34.91041667,-2725,Limestone
179.08125,-34.88541667,-2725,Limestone
179.0520833,-34.87291667,-2725,Limestone
179.08125,-34.86458333,-2725,Limestone
179.0479167,-34.85208333,-2725,Limestone
179.09375,-34.83958333,-2725,Limestone
179.1020833,-34.83541667,-2725,Limestone
179.0770833,-34.88958333,-2724,Limestone
179.0395833,-34.87708333,-2724,Limestone
179.08125,-34.86875,-2724,Limestone
179.0645833,-34.90208333,-2723,Limestone
179.06875,-34.90208333,-2723,Limestone
179.06875,-34.88958333,-2723,Limestone
179.0854167,-34.86875,-2723,Limestone
179.05625,-34.91875,-2722,Limestone
179.08125,-34.91458333,-2722,Limestone
179.0604167,-34.90208333,-2720,Limestone
179.0354167,-34.86875,-2720,Limestone
179.0895833,-34.83958333,-2720,Limestone
179.03125,-34.90625,-2719,Limestone
179.1020833,-34.89375,-2719,Limestone
179.0604167,-34.88541667,-2719,Limestone
179.0729167,-34.88958333,-2718,Limestone
179.1020833,-34.83958333,-2718,Limestone
179.0604167,-34.91041667,-2717,Limestone
179.0479167,-34.86875,-2717,Limestone
179.0979167,-34.84375,-2716,Limestone
179.0729167,-34.82708333,-2716,Limestone
179.0229167,-34.91041667,-2714,Limestone
179.0979167,-34.83958333,-2714,Limestone
179.0979167,-34.84791667,-2713,Limestone
179.0729167,-34.85625,-2712,Limestone
179.05625,-34.85208333,-2712,Limestone
179.0604167,-34.89791667,-2711,Limestone
179.0770833,-34.87708333,-2711,Limestone
179.0270833,-34.90625,-2710,Limestone
179.03125,-34.90208333,-2710,Limestone
179.0854167,-34.87708333,-2710,Limestone
179.01875,-34.91458333,-2709,Limestone
179.0270833,-34.91041667,-2709,Limestone
179.05625,-34.86875,-2709,Limestone
179.04375,-34.91875,-2708,Limestone
179.0770833,-34.91875,-2708,Limestone
179.0354167,-34.90208333,-2707,Limestone
179.0229167,-34.91458333,-2706,Limestone
179.01875,-34.91041667,-2705,Limestone
179.0770833,-34.88541667,-2705,Limestone
179.08125,-34.83125,-2705,Limestone
179.03125,-34.91041667,-2704,Limestone
179.01875,-34.91875,-2703,Limestone
179.01875,-34.90625,-2703,Limestone
179.0354167,-34.90625,-2703,Limestone
179.0729167,-34.90208333,-2703,Limestone
179.05625,-34.89375,-2703,Limestone
179.0729167,-34.84375,-2703,Limestone
179.05625,-34.90625,-2702,Limestone
179.0270833,-34.90208333,-2702,Limestone
179.1020833,-34.86458333,-2702,Limestone
179.0770833,-34.84791667,-2702,Limestone
179.0229167,-34.83125,-2702,Limestone
179.0229167,-34.90625,-2701,Limestone
179.06875,-34.86875,-2700,Limestone
179.0770833,-34.82708333,-2700,Limestone
179.0604167,-34.85208333,-2699,Limestone
179.09375,-34.86875,-2698,Limestone
179.0854167,-34.83958333,-2698,Limestone
179.0895833,-34.90208333,-2697,Limestone
179.03125,-34.89791667,-2696,Limestone
179.0479167,-34.91875,-2695,Limestone
179.01875,-34.83541667,-2695,Limestone
179.0645833,-34.85208333,-2694,Limestone
179.0520833,-34.91875,-2693,Limestone
179.0270833,-34.89791667,-2693,Limestone
179.0229167,-34.91875,-2691,Limestone
179.04375,-34.91458333,-2691,Limestone
179.09375,-34.89791667,-2691,Limestone
179.0520833,-34.86875,-2691,Limestone
179.08125,-34.83541667,-2691,Limestone
179.0354167,-34.89791667,-2688,Limestone
179.08125,-34.91041667,-2687,Limestone
179.0645833,-34.89791667,-2687,Limestone
179.0354167,-34.85208333,-2687,Limestone
179.06875,-34.85625,-2686,Limestone
179.04375,-34.88125,-2685,Limestone
179.0854167,-34.87291667,-2685,Limestone
179.0229167,-34.90208333,-2684,Limestone
179.0270833,-34.89375,-2684,Limestone
179.0395833,-34.87291667,-2684,Limestone
179.01875,-34.92291667,-2683,Limestone
179.01875,-34.90208333,-2683,Limestone
179.0395833,-34.90208333,-2683,Limestone
179.0645833,-34.85625,-2683,Limestone
179.09375,-34.84375,-2682,Limestone
179.0604167,-34.90625,-2681,Limestone
179.0395833,-34.89791667,-2681,Limestone
179.0270833,-34.91458333,-2680,Limestone
179.0729167,-34.86458333,-2680,Limestone
179.0979167,-34.85208333,-2680,Limestone
179.05625,-34.91041667,-2679,Limestone
179.05625,-34.87291667,-2679,Limestone
179.0395833,-34.90625,-2678,Limestone
179.0229167,-34.89791667,-2678,Limestone
179.09375,-34.88125,-2677,Limestone
179.0354167,-34.86458333,-2677,Limestone
179.0770833,-34.89791667,-2676,Limestone
179.0520833,-34.86458333,-2676,Limestone
179.0520833,-34.91458333,-2672,Limestone
179.0854167,-34.86041667,-2672,Limestone
179.1145833,-34.85208333,-2672,Limestone
179.1145833,-34.84791667,-2672,Limestone
179.0479167,-34.86458333,-2671,Limestone
179.0395833,-34.89375,-2669,Limestone
179.0354167,-34.85625,-2669,Limestone
179.06875,-34.92291667,-2668,Limestone
179.0979167,-34.89375,-2668,Limestone
179.1020833,-34.85625,-2668,Limestone
179.09375,-34.84791667,-2668,Limestone
179.06875,-34.89791667,-2667,Limestone
179.08125,-34.89375,-2667,Limestone
179.08125,-34.90625,-2666,Limestone
179.0229167,-34.88958333,-2666,Limestone
179.06875,-34.84375,-2666,Limestone
179.0354167,-34.86041667,-2665,Limestone
179.1020833,-34.86041667,-2664,Limestone
179.08125,-34.85625,-2664,Limestone
179.0895833,-34.84375,-2664,Limestone
179.0270833,-34.83125,-2664,Limestone
179.06875,-34.87708333,-2663,Limestone
179.0520833,-34.84375,-2663,Limestone
179.1145833,-34.84375,-2663,Limestone
179.0729167,-34.91875,-2662,Limestone
179.0520833,-34.83125,-2662,Limestone
179.0229167,-34.92291667,-2661,Limestone
179.01875,-34.88541667,-2661,Limestone
179.0354167,-34.91041667,-2660,Limestone
179.0479167,-34.84375,-2660,Limestone
179.0645833,-34.84375,-2659,Limestone
179.08125,-34.83958333,-2659,Limestone
179.03125,-34.91458333,-2658,Limestone
179.0479167,-34.83125,-2658,Limestone
179.01875,-34.88958333,-2657,Limestone
179.0270833,-34.88958333,-2657,Limestone
179.0520833,-34.85208333,-2657,Limestone
179.0604167,-34.89375,-2656,Limestone
179.1145833,-34.85625,-2656,Limestone
179.04375,-34.83125,-2656,Limestone
179.0604167,-34.87291667,-2655,Limestone
179.0729167,-34.89791667,-2653,Limestone
179.0604167,-34.85625,-2652,Limestone
179.0604167,-34.84375,-2652,Limestone
179.0229167,-34.83541667,-2652,Limestone
179.0354167,-34.89375,-2651,Limestone
179.0520833,-34.88541667,-2651,Limestone
179.1020833,-34.86875,-2651,Limestone
179.0479167,-34.85625,-2651,Limestone
179.03125,-34.83125,-2651,Limestone
179.0645833,-34.88125,-2650,Limestone
179.03125,-34.89375,-2649,Limestone
179.0729167,-34.86875,-2649,Limestone
179.0854167,-34.84375,-2649,Limestone
179.0354167,-34.83125,-2649,Limestone
179.0479167,-34.91458333,-2648,Limestone
179.04375,-34.90625,-2648,Limestone
179.04375,-34.90208333,-2648,Limestone
179.0395833,-34.84375,-2648,Limestone
179.0854167,-34.90208333,-2646,Limestone
179.04375,-34.89791667,-2644,Limestone
179.04375,-34.84375,-2644,Limestone
179.01875,-34.83958333,-2644,Limestone
179.01875,-34.89791667,-2643,Limestone
179.0229167,-34.88541667,-2643,Limestone
179.09375,-34.85208333,-2643,Limestone
179.0395833,-34.83125,-2643,Limestone
179.04375,-34.87708333,-2641,Limestone
179.05625,-34.86458333,-2641,Limestone
179.05625,-34.85625,-2640,Limestone
179.0395833,-34.84791667,-2640,Limestone
179.0729167,-34.84791667,-2640,Limestone
179.0645833,-34.88541667,-2638,Limestone
179.0729167,-34.88541667,-2638,Limestone
179.0270833,-34.88541667,-2637,Limestone
179.04375,-34.89375,-2636,Limestone
179.1020833,-34.88958333,-2636,Limestone
179.09375,-34.87708333,-2636,Limestone
179.1104167,-34.84791667,-2634,Limestone
179.0270833,-34.91875,-2633,Limestone
179.1104167,-34.85208333,-2633,Limestone
179.0895833,-34.88541667,-2631,Limestone
179.0229167,-34.89375,-2630,Limestone
179.01875,-34.88125,-2626,Limestone
179.1104167,-34.85625,-2626,Limestone
179.1104167,-34.84375,-2626,Limestone
179.0895833,-34.86458333,-2625,Limestone
179.0895833,-34.84791667,-2624,Limestone
179.0270833,-34.83541667,-2622,Limestone
179.0770833,-34.91458333,-2621,Limestone
179.0729167,-34.87708333,-2621,Limestone
179.1145833,-34.86041667,-2621,Limestone
179.05625,-34.84375,-2621,Limestone
179.0770833,-34.86875,-2620,Limestone
179.0479167,-34.86041667,-2620,Limestone
179.0645833,-34.83125,-2620,Limestone
179.0479167,-34.88125,-2619,Limestone
179.05625,-34.83125,-2619,Limestone
179.05625,-34.87708333,-2618,Limestone
179.0395833,-34.86875,-2618,Limestone
179.0895833,-34.89791667,-2617,Limestone
179.09375,-34.87291667,-2617,Limestone
179.0395833,-34.91041667,-2616,Limestone
179.0854167,-34.88958333,-2616,Limestone
179.01875,-34.84375,-2616,Limestone
179.0229167,-34.83958333,-2616,Limestone
179.0979167,-34.85625,-2614,Limestone
179.0604167,-34.83125,-2614,Limestone
179.03125,-34.83541667,-2613,Limestone
179.0645833,-34.89375,-2612,Limestone
179.09375,-34.89375,-2612,Limestone
179.0229167,-34.88125,-2612,Limestone
179.01875,-34.87708333,-2612,Limestone
179.08125,-34.84375,-2612,Limestone
179.04375,-34.83541667,-2610,Limestone
179.0229167,-34.87708333,-2609,Limestone
179.09375,-34.85625,-2609,Limestone
179.0479167,-34.83541667,-2609,Limestone
179.0354167,-34.83541667,-2608,Limestone
179.0479167,-34.90208333,-2607,Limestone
179.1145833,-34.87291667,-2607,Limestone
179.0395833,-34.83541667,-2607,Limestone
179.06875,-34.83125,-2605,Limestone
179.1145833,-34.86875,-2602,Limestone
179.0395833,-34.85208333,-2602,Limestone
179.01875,-34.84791667,-2602,Limestone
179.1104167,-34.86041667,-2600,Limestone
179.06875,-34.91875,-2599,Limestone
179.0479167,-34.89791667,-2599,Limestone
179.0270833,-34.88125,-2599,Limestone
179.0729167,-34.88125,-2598,Limestone
179.0229167,-34.87291667,-2597,Limestone
179.0270833,-34.83958333,-2597,Limestone
179.04375,-34.87291667,-2596,Limestone
179.0229167,-34.84375,-2596,Limestone
179.0520833,-34.83541667,-2596,Limestone
179.1020833,-34.88541667,-2595,Limestone
179.0979167,-34.86458333,-2594,Limestone
179.0854167,-34.84791667,-2594,Limestone
179.0770833,-34.83125,-2594,Limestone
179.0270833,-34.92291667,-2593,Limestone
179.1145833,-34.87708333,-2593,Limestone
179.0354167,-34.91458333,-2592,Limestone
179.0395833,-34.88958333,-2592,Limestone
179.01875,-34.87291667,-2591,Limestone
179.0770833,-34.86458333,-2591,Limestone
179.0520833,-34.85625,-2588,Limestone
179.0895833,-34.85208333,-2588,Limestone
179.01875,-34.85208333,-2587,Limestone
179.0770833,-34.89375,-2586,Limestone
179.10625,-34.84791667,-2586,Limestone
179.03125,-34.83958333,-2586,Limestone
179.0645833,-34.92291667,-2584,Limestone
179.1020833,-34.87291667,-2584,Limestone
179.10625,-34.85208333,-2584,Limestone
179.06875,-34.84791667,-2584,Limestone
179.1145833,-34.83958333,-2584,Limestone
179.0729167,-34.91458333,-2582,Limestone
179.1145833,-34.86458333,-2582,Limestone
179.0770833,-34.83541667,-2581,Limestone
179.06875,-34.88541667,-2580,Limestone
179.10625,-34.85625,-2580,Limestone
179.10625,-34.91458333,-2579,Limestone
179.0729167,-34.83125,-2579,Limestone
179.10625,-34.91041667,-2578,Limestone
179.0479167,-34.89375,-2578,Limestone
179.0229167,-34.86875,-2578,Limestone
179.05625,-34.88958333,-2577,Limestone
179.1020833,-34.91875,-2576,Limestone
